"Date","Comp","Negative","Neutral","Positive","Adj.Close"
"2018-02-28",0.818,0.062,0.79,0.149,55.236499786377
"2018-03-01",0.708,0.047,0.862,0.09,53.476001739502
"2018-03-02",0.848,0.034,0.814,0.151,53.9459991455078
"2018-03-05",0.637,0,0.951,0.049,54.546501159668
"2018-03-06",0.052,0.082,0.842,0.075,54.7529983520508
"2018-03-07",0.891,0.027,0.784,0.189,55.4819984436035
"2018-03-08",0.318,0.035,0.896,0.068,56.2999992370605
"2018-03-09",0.836,0.022,0.865,0.113,58.0019989013672
"2018-03-12",0.103,0.06,0.87,0.07,58.2249984741211
"2018-03-13",0.178,0.101,0.791,0.108,56.9085006713867
"2018-03-14",0.941,0,0.787,0.213,57.4744987487793
"2018-03-15",0.758,0,0.92,0.08,57.4790000915527
"2018-03-16",0.751,0.063,0.81,0.127,56.7864990234375
"2018-03-19",0.421,0.021,0.931,0.048,54.9910011291504
"2018-03-20",0.802,0.046,0.827,0.127,54.8855018615723
"2018-03-21",-0.625,0.059,0.941,0,54.5439987182617
"2018-03-22",0.727,0.062,0.847,0.091,52.4539985656738
"2018-03-23",0.989,0.007,0.784,0.21,51.078498840332
"2018-03-26",0,0,1,0,52.6604995727539
"2018-03-27",0.904,0.084,0.74,0.176,50.2550010681152
"2018-03-28",0.92,0.049,0.804,0.147,50.2280006408691
"2018-03-29",0.402,0.034,0.902,0.064,51.5895004272461
"2018-04-02",0.382,0.054,0.853,0.093,50.3235015869141
"2018-04-03",0.949,0,0.866,0.134,50.6705017089844
"2018-04-04",0.511,0.019,0.932,0.049,51.2569999694824
"2018-04-05",0.889,0.007,0.94,0.054,51.3904991149902
"2018-04-06",0.859,0,0.879,0.121,50.3520011901855
"2018-04-09",0.954,0.019,0.857,0.124,50.7724990844727
"2018-04-10",0.983,0.045,0.724,0.231,51.5820007324219
"2018-04-11",0.988,0,0.809,0.191,50.9985008239746
"2018-04-12",0.931,0.025,0.891,0.085,51.6254997253418
"2018-04-13",0.878,0.057,0.848,0.095,51.4635009765625
"2018-04-16",0.71,0.024,0.86,0.116,51.898998260498
"2018-04-17",0.795,0,0.882,0.118,53.7080001831055
"2018-04-18",-0.382,0.05,0.95,0,53.6040000915527
"2018-04-19",0.975,0,0.841,0.159,54.3849983215332
"2018-04-20",0.612,0.036,0.887,0.077,53.6479988098145
"2018-04-23",0.886,0,0.919,0.081,53.372501373291
"2018-04-24",0.832,0,0.844,0.156,50.9990005493164
"2018-04-25",0.612,0.032,0.911,0.057,51.0589981079102
"2018-04-26",0.976,0.072,0.714,0.214,52.0019989013672
"2018-04-27",0.878,0.027,0.887,0.087,51.502498626709
"2018-04-30",-0.889,0.168,0.806,0.026,50.8665008544922
"2018-05-01",0.927,0.011,0.916,0.073,51.8655014038086
"2018-05-02",0.691,0.081,0.809,0.11,51.2190017700195
"2018-05-03",0.778,0.008,0.949,0.043,51.1860008239746
"2018-05-04",0.962,0.03,0.681,0.289,52.4104995727539
"2018-05-07",0.848,0.086,0.748,0.166,52.7394981384277
"2018-05-08",0.67,0.042,0.89,0.067,52.695499420166
"2018-05-09",0.44,0.052,0.856,0.092,54.1380004882812
"2018-05-10",-0.881,0.136,0.825,0.04,54.8785018920898
"2018-05-11",0.735,0.056,0.843,0.101,54.9129981994629
"2018-05-14",0.572,0.092,0.788,0.12,55.0099983215332
"2018-05-15",0.557,0.022,0.908,0.069,53.961498260498
"2018-05-16",0.969,0.04,0.746,0.214,54.0885009765625
"2018-05-17",0.511,0.027,0.916,0.057,53.929500579834
"2018-05-18",0.743,0.094,0.755,0.151,53.318000793457
"2018-05-21",0.963,0.03,0.794,0.176,53.9790000915527
"2018-05-22",0.695,0.033,0.88,0.087,53.486499786377
"2018-05-23",0.226,0.068,0.844,0.087,53.9845008850098
