"Date","Comp","Negative","Neutral","Positive","Adj.Close"
"2018-01-22",0.986,0.023,0.827,0.15,66.3655014038086
"2018-01-23",0.937,0.025,0.876,0.099,68.1269989013672
"2018-01-24",0.832,0.078,0.798,0.124,67.8755035400391
"2018-01-25",0.949,0,0.907,0.093,68.8974990844727
"2018-01-26",0.991,0.023,0.805,0.172,70.1025009155273
"2018-01-29",0.976,0.047,0.777,0.176,70.8840026855469
"2018-01-30",0.993,0.01,0.731,0.259,71.890998840332
"2018-01-31",0.718,0.05,0.863,0.087,72.5445022583008
"2018-02-01",0.9,0.051,0.84,0.108,69.5
"2018-02-02",0.912,0.034,0.862,0.104,71.4974975585938
"2018-02-05",0.974,0.076,0.722,0.201,69.5
"2018-02-06",0.967,0.027,0.882,0.091,72.1419982910156
"2018-02-07",0.973,0,0.89,0.11,70.838996887207
"2018-02-08",0.972,0.012,0.835,0.152,67.5250015258789
"2018-02-09",0.709,0.059,0.837,0.104,66.9800033569336
"2018-02-12",0.988,0.008,0.834,0.157,69.3115005493164
"2018-02-13",0.97,0.028,0.839,0.133,70.7255020141602
"2018-02-14",0.991,0.064,0.683,0.253,72.5524978637695
"2018-02-15",0.97,0.06,0.748,0.191,73.0879974365234
"2018-02-16",0.273,0.056,0.87,0.075,72.4345016479492
"2018-02-20",0.986,0.033,0.746,0.22,73.4175033569336
"2018-02-21",0.836,0.03,0.878,0.092,74.1460037231445
"2018-02-22",0.984,0.086,0.731,0.184,74.2669982910156
"2018-02-23",0.976,0.024,0.819,0.157,75
"2018-02-26",0.981,0.028,0.827,0.145,76.0975036621094
"2018-02-27",0.98,0.016,0.865,0.12,75.5989990234375
"2018-02-28",0.948,0.074,0.793,0.133,75.6224975585938
"2018-03-01",-0.823,0.123,0.796,0.081,74.6725006103516
"2018-03-02",-0.735,0.081,0.854,0.066,75.0124969482422
"2018-03-05",0.947,0.036,0.836,0.128,76.1804962158203
"2018-03-06",0.87,0.037,0.826,0.137,76.8820037841797
"2018-03-07",0.96,0,0.886,0.114,77.25
"2018-03-08",0.961,0,0.874,0.126,77.5930023193359
"2018-03-09",0.93,0.099,0.726,0.175,78.9445037841797
"2018-03-12",0.995,0.032,0.721,0.247,79.9195022583008
"2018-03-13",0.832,0.04,0.865,0.095,79.4089965820312
"2018-03-14",0.936,0.066,0.793,0.141,79.5500030517578
"2018-03-15",0.917,0.059,0.798,0.143,79.1159973144531
"2018-03-16",0.856,0.047,0.828,0.125,78.5839996337891
"2018-03-19",0.976,0.039,0.811,0.15,77.2464981079102
"2018-03-20",0.993,0.023,0.812,0.165,79.3255004882812
"2018-03-21",0.926,0.035,0.844,0.121,79.0930023193359
"2018-03-22",0.991,0.024,0.804,0.172,77.2460021972656
"2018-03-23",0.956,0.037,0.857,0.106,74.7779998779297
"2018-03-26",0.942,0.053,0.82,0.127,77.7929992675781
"2018-03-27",0.986,0.051,0.785,0.164,74.8525009155273
"2018-03-28",0.988,0.022,0.719,0.259,71.5709991455078
"2018-03-29",0.638,0.096,0.758,0.146,72.3669967651367
"2018-04-02",-0.758,0.115,0.789,0.097,68.5995025634766
"2018-04-03",0.836,0.113,0.7,0.187,69.6025009155273
"2018-04-04",0.965,0.082,0.746,0.172,70.5285034179688
"2018-04-05",0.72,0.06,0.842,0.098,72.5875015258789
"2018-04-06",0.928,0.036,0.796,0.168,70.2614974975586
"2018-04-09",0.981,0.093,0.712,0.195,70.3040008544922
"2018-04-10",0.961,0.051,0.827,0.122,71.8109970092773
"2018-04-11",0.985,0,0.842,0.158,71.3525009155273
"2018-04-12",0.78,0.042,0.873,0.085,72.4250030517578
"2018-04-13",0.989,0.053,0.761,0.186,71.5394973754883
"2018-04-16",0.97,0.059,0.797,0.144,72.0749969482422
"2018-04-17",-0.178,0.041,0.916,0.043,75.1914978027344
"2018-04-18",0.949,0,0.867,0.133,76.3919982910156
"2018-04-19",0.813,0.109,0.722,0.168,77.8454971313477
"2018-04-20",0.84,0.069,0.814,0.117,76.3744964599609
"2018-04-23",0.956,0.048,0.813,0.138,75.8929977416992
"2018-04-24",0.951,0.056,0.805,0.139,73.0045013427734
"2018-04-25",0.96,0,0.856,0.144,73.0084991455078
"2018-04-26",0.796,0.082,0.786,0.132,75.8980026245117
"2018-04-27",0.93,0.082,0.774,0.144,78.6309967041016
"2018-04-30",0.982,0.018,0.847,0.135,78.3065032958984
"2018-05-01",0.942,0.065,0.762,0.173,79.1129989624023
"2018-05-02",0.951,0.082,0.74,0.178,78.484001159668
"2018-05-03",0.984,0.03,0.786,0.185,78.6039962768555
"2018-05-04",0.994,0.052,0.737,0.211,79.0475006103516
"2018-05-07",0.97,0.011,0.848,0.141,80.0070037841797
"2018-05-08",0.886,0.039,0.884,0.076,79.619499206543
"2018-05-09",0.967,0.008,0.844,0.148,80.4000015258789
"2018-05-10",0.923,0.051,0.829,0.119,80.4540023803711
"2018-05-11",0.99,0.042,0.785,0.173,80.1455001831055
"2018-05-14",0.982,0.027,0.871,0.101,80.0770034790039
"2018-05-15",0.987,0.007,0.796,0.198,78.8059997558594
"2018-05-16",0.982,0.087,0.71,0.203,79.3639984130859
"2018-05-17",0.973,0.074,0.742,0.183,79.0879974365234
"2018-05-18",0.953,0.061,0.791,0.148,78.7184982299805
"2018-05-21",0.992,0.027,0.735,0.238,79.2730026245117
"2018-05-22",0.989,0.041,0.753,0.206,79.0699996948242
"2018-05-23",0.987,0.049,0.786,0.165,80.0930023193359
"2018-05-24",0.96,0.059,0.809,0.132,80.1535034179688
"2018-05-25",0.98,0.071,0.761,0.168,80.5074996948242
"2018-05-29",0.995,0,0.768,0.232,80.6435012817383
"2018-05-30",0.935,0.023,0.867,0.111,81.244499206543
"2018-05-31",0.761,0.099,0.767,0.134,81.4810028076172
"2018-06-01",0.908,0.006,0.909,0.085,82.0770034790039
"2018-06-04",0.973,0.015,0.827,0.158,83.2634963989258
"2018-06-05",0.957,0.077,0.716,0.207,84.817497253418
"2018-06-06",0.95,0.073,0.779,0.148,84.7874984741211
"2018-06-07",0.956,0.045,0.821,0.134,84.4649963378906
"2018-06-08",0.982,0.079,0.729,0.192,84.1995010375977
"2018-06-11",0.896,0.076,0.788,0.136,84.4560012817383
"2018-06-12",0.991,0.039,0.767,0.194,84.9375
"2018-06-13",0.964,0.036,0.813,0.15,85.2429962158203
"2018-06-14",0.986,0.048,0.676,0.275,86.193000793457
"2018-06-15",0.487,0.092,0.782,0.126,85.7985000610352
"2018-06-18",0.84,0.079,0.792,0.129,86.1894989013672
"2018-06-19",0.972,0.032,0.831,0.138,86.7389984130859
"2018-06-20",0.958,0.042,0.843,0.115,87.5039978027344
"2018-06-21",0.902,0.045,0.833,0.122,86.5110015869141
"2018-06-22",-0.809,0.125,0.763,0.112,85.7835006713867
"2018-06-25",0.936,0.017,0.863,0.12,83.1575012207031
"2018-06-26",0.974,0,0.844,0.156,84.5544967651367
"2018-06-27",0.965,0.054,0.805,0.14,83.0254974365234
"2018-06-28",0.974,0.041,0.78,0.179,85.0725021362305
"2018-06-29",0.881,0.035,0.871,0.094,84.9899978637695
"2018-07-02",0.934,0.051,0.811,0.138,85.6890029907227
"2018-07-03",0.912,0.035,0.869,0.096,84.697998046875
"2018-07-05",0.971,0.037,0.846,0.117,84.9865036010742
"2018-07-06",0.963,0.028,0.858,0.114,85.5315017700195
"2018-07-09",0.955,0,0.848,0.152,86.9509963989258
"2018-07-10",0.889,0.11,0.726,0.164,87.1535034179688
"2018-07-11",0.039,0.108,0.766,0.126,87.75
"2018-07-12",0.846,0.015,0.907,0.078,89.8310012817383
"2018-07-13",-0.665,0.081,0.867,0.052,90.651496887207
"2018-07-16",0.982,0.054,0.764,0.182,91.1244964599609
"2018-07-17",0.983,0.09,0.712,0.198,92.1965026855469
"2018-07-18",0.926,0.061,0.793,0.146,92.1460037231445
"2018-07-19",0.802,0.037,0.873,0.09,90.6484985351562
"2018-07-20",0.992,0.043,0.805,0.153,90.6849975585938
"2018-07-23",0.966,0.022,0.841,0.137,90.0999984741211
"2018-07-24",0.511,0.092,0.81,0.098,91.4619979858398
"2018-07-25",0.94,0,0.888,0.112,93.1804962158203
"2018-07-26",0.625,0.12,0.723,0.157,90.4000015258789
"2018-07-27",0.977,0.071,0.743,0.186,90.8635025024414
"2018-07-30",-0.527,0.111,0.796,0.093,88.9609985351562
"2018-07-31",0.882,0.075,0.791,0.134,88.8720016479492
"2018-08-01",0.986,0.052,0.714,0.234,89.8584976196289
"2018-08-02",0.988,0.041,0.795,0.164,91.7164993286133
"2018-08-03",0.933,0.016,0.871,0.113,91.1644973754883
"2018-08-06",0.976,0.019,0.861,0.119,92.3874969482422
"2018-08-07",0.981,0.043,0.804,0.152,93.1240005493164
"2018-08-08",0.431,0.081,0.797,0.121,94.3259963989258
"2018-08-09",0.905,0.067,0.784,0.149,94.9260025024414
"2018-08-10",0.98,0.076,0.768,0.156,94.3150024414062
"2018-08-13",0.946,0.037,0.82,0.143,94.8099975585938
"2018-08-14",0.557,0.006,0.972,0.022,95.9824981689453
"2018-08-15",0.727,0.026,0.902,0.071,94.1309967041016
"2018-08-16",0.987,0,0.784,0.216,94.3259963989258
"2018-08-17",0.948,0.076,0.748,0.176,94.1110000610352
"2018-08-20",0.98,0.026,0.846,0.128,93.8355026245117
"2018-08-21",0.989,0.016,0.816,0.168,94.1709976196289
"2018-08-22",0.983,0.031,0.799,0.171,95.245002746582
"2018-08-23",0.98,0.012,0.804,0.185,95.1449966430664
"2018-08-24",0.92,0.026,0.904,0.071,95.2695007324219
"2018-08-27",0.966,0.043,0.827,0.13,96.3840026855469
"2018-08-28",0.973,0,0.904,0.096,96.640998840332
"2018-08-29",0.977,0,0.754,0.246,99.9049987792969
"2018-08-30",0.985,0.04,0.756,0.205,100.119003295898
"2018-08-31",0.985,0.053,0.777,0.17,100.635498046875
"2018-09-04",0.904,0.013,0.831,0.156,101.97550201416
"2018-09-05",0.957,0.047,0.825,0.128,99.7409973144531
"2018-09-06",0.983,0,0.807,0.193,97.9154968261719
"2018-09-07",0.982,0.007,0.808,0.186,97.6035003662109
"2018-09-10",0.633,0.03,0.919,0.052,96.9505004882812
"2018-09-11",0.978,0.038,0.825,0.137,99.3574981689453
"2018-09-12",0.956,0.035,0.852,0.112,99.5
"2018-09-13",0.964,0.046,0.802,0.152,99.4934997558594
"2018-09-14",0.97,0.02,0.865,0.115,98.5094985961914
"2018-09-17",0.984,0.029,0.814,0.157,95.401496887207
"2018-09-18",0.986,0.044,0.795,0.161,97.0524978637695
"2018-09-19",0.944,0.043,0.848,0.109,96.3209991455078
"2018-09-20",0.67,0.105,0.738,0.157,97.2149963378906
"2018-09-21",0.976,0.051,0.823,0.126,95.7505035400391
"2018-09-24",0.927,0.095,0.715,0.19,96.7180023193359
"2018-09-25",0.983,0,0.8,0.2,98.7275009155273
"2018-09-26",0.536,0.077,0.835,0.088,98.7425003051758
"2018-09-27",0.932,0.073,0.802,0.125,100.649002075195
"2018-09-28",-0.599,0.058,0.897,0.045,100.150001525879
"2018-10-01",0.985,0.011,0.841,0.149,100.218002319336
"2018-10-02",0.973,0.031,0.789,0.179,98.5654983520508
"2018-10-03",0.178,0.06,0.864,0.076,97.6380004882812
"2018-10-04",0.971,0.054,0.757,0.189,95.4710006713867
"2018-10-05",0.791,0.063,0.842,0.095,94.4824981689453
"2018-10-08",0.383,0.106,0.776,0.118,93.2210006713867
"2018-10-09",0.974,0.047,0.792,0.162,93.515998840332
"2018-10-10",0.934,0,0.848,0.152,87.7624969482422
"2018-10-11",-0.578,0.099,0.837,0.064,85.9680023193359
"2018-10-12",0.933,0.026,0.853,0.121,89.4304962158203
"2018-10-15",0.826,0.072,0.819,0.109,88.0475006103516
"2018-10-16",0.974,0.035,0.842,0.123,90.9980010986328
"2018-10-17",-0.026,0.065,0.861,0.075,91.5865020751953
"2018-10-18",0.772,0.078,0.779,0.143,88.536003112793
"2018-10-19",-0.718,0.111,0.807,0.081,88.2014999389648
"2018-10-22",0.896,0.047,0.859,0.095,89.4649963378906
"2018-10-23",0.899,0.059,0.838,0.104,88.4349975585938
"2018-10-24",0.906,0.055,0.827,0.118,83.2099990844727
"2018-10-25",0.758,0.098,0.749,0.152,89.1084976196289
"2018-10-26",0.048,0.086,0.819,0.095,82.1405029296875
"2018-10-29",0.9,0.04,0.846,0.114,76.9440002441406
"2018-10-30",-0.88,0.144,0.765,0.091,76.5210037231445
"2018-10-31",0.983,0.02,0.849,0.131,79.9004974365234
"2018-11-01",0.977,0.063,0.743,0.195,83.276496887207
"2018-11-02",0.984,0.045,0.818,0.137,83.276496887207
"2018-11-05",0.968,0.018,0.894,0.088,81.3899993896484
"2018-11-06",0.886,0.038,0.873,0.089,82.1405029296875
"2018-11-07",0.952,0.037,0.848,0.116,87.7744979858398
