"Date","Comp","Negative","Neutral","Positive","Adj.Close"
"2017-11-27",0.772,0.072,0.775,0.153,21.1206665039062
"2017-11-28",0,0,1,0,21.1700000762939
"2017-11-29",-0.796,0.114,0.81,0.076,20.5026664733887
"2017-11-30",-0.785,0.158,0.784,0.058,20.5900001525879
"2017-12-01",0.897,0.069,0.77,0.161,20.4353332519531
"2017-12-04",0.67,0.05,0.853,0.097,20.3466663360596
"2017-12-05",-0.144,0.079,0.823,0.098,20.2466678619385
"2017-12-06",0.827,0.042,0.829,0.129,20.8840007781982
"2017-12-07",0.881,0,0.797,0.203,20.7493324279785
"2017-12-08",0.36,0.115,0.745,0.14,21.0086669921875
"2017-12-11",0.421,0,0.938,0.062,21.9273338317871
"2017-12-12",0.281,0.059,0.863,0.078,22.7353324890137
"2017-12-13",0.91,0.058,0.807,0.135,22.6019992828369
"2017-12-14",0.883,0.044,0.778,0.177,22.5259990692139
"2017-12-15",0.945,0.029,0.748,0.223,22.8966674804688
"2017-12-18",0.649,0.059,0.807,0.134,22.5913333892822
"2017-12-19",0.778,0.038,0.839,0.124,22.0733337402344
"2017-12-20",0.226,0,0.979,0.021,21.931999206543
"2017-12-21",0.34,0.019,0.931,0.051,22.1106662750244
"2017-12-22",0.785,0.045,0.855,0.1,21.6800003051758
"2017-12-26",0.968,0.107,0.604,0.289,21.1526660919189
"2017-12-27",0.955,0.032,0.789,0.178,20.7759990692139
"2017-12-28",0.477,0.057,0.848,0.095,21.0240001678467
"2017-12-29",0.939,0.02,0.815,0.166,20.7566661834717
"2018-01-02",0.964,0.009,0.84,0.151,21.3686676025391
"2018-01-03",0.718,0.05,0.85,0.1,21.1499996185303
"2018-01-04",-0.523,0.169,0.721,0.111,20.974666595459
"2018-01-05",0.96,0.029,0.793,0.178,21.1053333282471
"2018-01-08",0.872,0.055,0.739,0.206,22.4273338317871
"2018-01-09",-0.807,0.118,0.853,0.029,22.246000289917
"2018-01-10",0.951,0.038,0.796,0.166,22.3199996948242
"2018-01-11",0.422,0.144,0.67,0.186,22.5300006866455
"2018-01-12",0.822,0.02,0.847,0.134,22.4146671295166
"2018-01-16",0.967,0.017,0.772,0.211,22.6706676483154
"2018-01-17",0.922,0,0.857,0.143,23.1439990997314
"2018-01-18",0.975,0.018,0.744,0.238,22.9713325500488
"2018-01-19",0.956,0.071,0.763,0.165,23.3346672058105
"2018-01-22",0.958,0.016,0.815,0.169,23.4373321533203
"2018-01-23",0.311,0.097,0.776,0.127,23.5193328857422
"2018-01-24",0.87,0.066,0.723,0.211,23.0593338012695
"2018-01-25",0.537,0.11,0.733,0.158,22.5093326568604
"2018-01-26",0.966,0.034,0.776,0.19,22.8566665649414
"2018-01-29",0.834,0.031,0.801,0.167,23.3020000457764
"2018-01-30",0.917,0,0.836,0.164,23.054666519165
"2018-01-31",-0.077,0.061,0.884,0.055,23.6206665039062
"2018-02-01",0.494,0.123,0.732,0.145,23.283332824707
"2018-02-02",0.889,0,0.791,0.209,22.9166679382324
"2018-02-05",0.924,0.013,0.878,0.108,22.208667755127
"2018-02-06",0.807,0.05,0.816,0.134,22.2646675109863
"2018-02-07",0.958,0.034,0.754,0.212,23
"2018-02-08",-0.156,0.087,0.822,0.091,21.0153331756592
"2018-02-09",0.958,0.028,0.785,0.187,20.6946678161621
"2018-02-12",0.511,0.053,0.815,0.132,21.0486679077148
"2018-02-13",0.929,0.045,0.787,0.169,21.5773334503174
"2018-02-14",0.796,0,0.894,0.106,21.4873332977295
"2018-02-15",0.283,0.094,0.789,0.117,22.271333694458
"2018-02-16",0.382,0,0.976,0.024,22.3659992218018
"2018-02-20",-0.226,0.117,0.779,0.104,22.318000793457
"2018-02-21",-0.526,0.08,0.861,0.06,22.2199993133545
"2018-02-22",0.883,0.03,0.783,0.187,23.0779991149902
"2018-02-23",0.103,0.092,0.838,0.071,23.4699993133545
"2018-02-26",0.691,0.025,0.886,0.089,23.8279991149902
"2018-02-27",-0.866,0.102,0.845,0.053,23.3993320465088
"2018-02-28",-0.103,0.071,0.868,0.061,22.8706665039062
"2018-03-01",0.758,0.05,0.82,0.129,22.0620002746582
"2018-03-02",0.961,0.084,0.728,0.187,22.3413333892822
"2018-03-05",0.7,0,0.93,0.07,22.2233333587646
"2018-03-06",0.954,0.012,0.849,0.14,21.8799991607666
"2018-03-07",0.419,0.119,0.73,0.151,22.1533336639404
"2018-03-08",-0.772,0.147,0.799,0.054,21.9400005340576
"2018-03-09",-0.724,0.051,0.949,0,21.8113327026367
"2018-03-12",-0.7,0.086,0.914,0,23.0340003967285
"2018-03-13",0.772,0,0.838,0.162,22.7893333435059
"2018-03-14",0.97,0,0.647,0.353,21.775333404541
"2018-03-15",-0.318,0.072,0.868,0.06,21.7066669464111
"2018-03-16",0.813,0.089,0.736,0.175,21.4233322143555
"2018-03-19",0.751,0.068,0.82,0.112,20.9039993286133
"2018-03-20",0.838,0.074,0.786,0.14,20.703332901001
"2018-03-21",-0.71,0.129,0.821,0.049,21.1019992828369
"2018-03-22",-0.844,0.134,0.806,0.06,20.6066665649414
"2018-03-23",0.927,0.106,0.67,0.223,20.1026668548584
"2018-03-26",-0.822,0.116,0.884,0,20.2786674499512
"2018-03-27",0.751,0.105,0.731,0.164,18.6119995117188
"2018-03-28",0.662,0.076,0.827,0.098,17.1853332519531
"2018-03-29",0.22,0.182,0.63,0.188,17.742000579834
"2018-04-02",0.412,0.085,0.799,0.116,16.8320007324219
"2018-04-03",0.477,0.093,0.761,0.146,17.8353328704834
"2018-04-04",0.904,0.048,0.753,0.199,19.1293334960938
"2018-04-05",0.718,0.038,0.829,0.133,20.3813323974609
"2018-04-06",0.352,0.109,0.757,0.135,19.953332901001
"2018-04-09",0.929,0.039,0.825,0.136,19.3106670379639
"2018-04-10",0.716,0.072,0.817,0.111,20.3133335113525
"2018-04-11",0.25,0.12,0.754,0.127,20.0620002746582
"2018-04-12",0.958,0.017,0.823,0.16,19.6053333282471
"2018-04-13",-0.226,0.037,0.937,0.026,20.0226669311523
"2018-04-16",0.931,0,0.83,0.17,19.4139995574951
"2018-04-17",-0.612,0.144,0.73,0.126,19.1793327331543
"2018-04-18",0.208,0.118,0.748,0.134,19.5566673278809
"2018-04-19",0.727,0.043,0.863,0.095,20.0053329467773
"2018-04-20",-0.66,0.134,0.786,0.08,19.3493328094482
"2018-04-23",0.994,0,0.75,0.25,18.8913326263428
"2018-04-24",0.951,0.119,0.652,0.229,18.8973331451416
"2018-04-25",-0.026,0.128,0.736,0.136,18.71266746521
"2018-04-26",0.741,0.137,0.669,0.194,19.0319995880127
"2018-04-27",0.38,0.043,0.897,0.06,19.6053333282471
"2018-04-30",0.204,0.145,0.692,0.163,19.5933322906494
"2018-05-01",0.953,0,0.677,0.323,19.9946670532227
"2018-05-02",0.013,0.045,0.92,0.035,20.0766677856445
"2018-05-03",0.979,0.081,0.73,0.19,18.9633331298828
"2018-05-04",0.077,0.175,0.67,0.155,19.6060009002686
"2018-05-07",0.296,0.02,0.932,0.048,20.1846675872803
"2018-05-08",-0.002,0.125,0.745,0.131,20.1313323974609
"2018-05-09",-0.625,0.169,0.75,0.08,20.4566669464111
"2018-05-10",0.922,0.051,0.778,0.171,20.3346672058105
"2018-05-11",0.599,0.103,0.708,0.189,20.0706672668457
"2018-05-14",-0.893,0.187,0.748,0.065,19.4646663665771
"2018-05-15",0.84,0.091,0.746,0.163,18.945333480835
"2018-05-16",0.906,0.073,0.771,0.155,19.0986671447754
"2018-05-17",0.844,0.021,0.856,0.123,18.9693336486816
"2018-05-18",0.87,0.085,0.73,0.185,18.4546661376953
"2018-05-21",-0.026,0.081,0.838,0.081,18.9659996032715
"2018-05-22",0.655,0.089,0.727,0.183,18.3339996337891
"2018-05-23",-0.318,0.152,0.699,0.148,18.6046676635742
"2018-05-24",-0.477,0.147,0.734,0.119,18.5233325958252
"2018-05-25",0.881,0.013,0.868,0.119,18.5900001525879
"2018-05-29",0.899,0.082,0.748,0.17,18.9173336029053
"2018-05-30",0.887,0.097,0.721,0.182,19.4479999542236
"2018-05-31",0.44,0.04,0.871,0.09,18.9820003509521
"2018-06-01",0.942,0.021,0.87,0.109,19.4546661376953
"2018-06-04",0.511,0.076,0.803,0.121,19.7826671600342
"2018-06-05",-0.07,0.13,0.742,0.128,19.4086666107178
"2018-06-06",-0.423,0.088,0.829,0.083,21.2999992370605
"2018-06-07",0.511,0.059,0.847,0.094,21.0726661682129
"2018-06-08",0.296,0,0.958,0.042,21.1773338317871
"2018-06-11",-0.794,0.155,0.734,0.111,22.1399993896484
"2018-06-12",0.961,0.08,0.744,0.176,22.8513336181641
"2018-06-13",0.881,0.06,0.679,0.262,22.9853324890137
"2018-06-14",-0.273,0.055,0.908,0.037,23.8479995727539
"2018-06-15",0.765,0.052,0.763,0.185,23.8780002593994
"2018-06-18",0.599,0.1,0.769,0.131,24.7220001220703
"2018-06-19",-0.594,0.171,0.702,0.128,23.5033321380615
"2018-06-20",-0.799,0.146,0.767,0.087,24.1480007171631
"2018-06-21",0.421,0.161,0.679,0.16,23.1673336029053
"2018-06-22",0.982,0.047,0.726,0.227,22.242000579834
"2018-06-25",0.881,0.047,0.815,0.138,22.2006664276123
"2018-06-26",0.835,0.074,0.785,0.141,22.7999992370605
"2018-06-27",-0.772,0.153,0.77,0.077,22.966667175293
"2018-06-28",-0.318,0.086,0.852,0.061,23.3286666870117
"2018-06-29",-0.76,0.118,0.849,0.033,22.8633327484131
"2018-07-02",0.294,0,0.96,0.04,22.3379993438721
"2018-07-03",0.945,0,0.793,0.207,20.7240009307861
"2018-07-05",0.859,0,0.824,0.176,20.6106662750244
"2018-07-06",0.866,0.114,0.645,0.242,20.5933322906494
"2018-07-09",0.052,0.099,0.796,0.106,21.2339992523193
"2018-07-10",0.988,0.033,0.733,0.234,21.4979991912842
"2018-07-11",0.487,0.131,0.734,0.136,21.2639999389648
"2018-07-12",0.875,0.161,0.613,0.227,21.1140003204346
"2018-07-13",-0.938,0.201,0.704,0.095,21.257999420166
"2018-07-16",0.931,0.047,0.737,0.216,20.6733322143555
"2018-07-17",-0.144,0.158,0.695,0.147,21.5126667022705
"2018-07-18",0.582,0.108,0.759,0.133,21.5900001525879
"2018-07-19",0.957,0.054,0.713,0.233,21.3486671447754
"2018-07-20",-0.202,0.126,0.747,0.127,20.9053325653076
"2018-07-23",0.402,0,0.958,0.042,20.2133331298828
"2018-07-24",-0.976,0.247,0.678,0.075,19.8286666870117
"2018-07-25",-0.691,0.154,0.742,0.104,20.5826663970947
"2018-07-26",0.939,0.118,0.661,0.221,20.4433326721191
"2018-07-27",0.71,0.078,0.798,0.123,19.8120002746582
"2018-07-30",-0.794,0.198,0.749,0.053,19.3446674346924
"2018-07-31",0.701,0,0.932,0.068,19.8759994506836
"2018-08-01",-0.422,0.141,0.707,0.151,20.0559997558594
"2018-08-02",0.973,0.103,0.698,0.199,23.3026676177979
"2018-08-03",0.745,0.091,0.755,0.154,23.211332321167
"2018-08-06",-0.875,0.136,0.802,0.062,22.7993335723877
"2018-08-07",0.166,0.169,0.653,0.178,25.304666519165
"2018-08-08",0.698,0.152,0.662,0.186,24.6893329620361
"2018-08-09",0.395,0.122,0.727,0.151,23.4966678619385
"2018-08-10",-0.296,0.092,0.842,0.066,23.699333190918
"2018-08-13",0.624,0.147,0.677,0.176,23.7606678009033
"2018-08-14",-0.223,0.098,0.824,0.078,23.1760005950928
"2018-08-15",0.878,0.05,0.752,0.199,22.5793323516846
"2018-08-16",-0.866,0.221,0.634,0.144,22.3633327484131
"2018-08-17",-0.961,0.25,0.615,0.135,20.3666667938232
"2018-08-20",0.947,0.067,0.698,0.235,20.5626678466797
"2018-08-21",0.751,0.052,0.838,0.11,21.4599990844727
"2018-08-22",0.273,0.052,0.882,0.066,21.4426670074463
"2018-08-23",0.986,0.039,0.71,0.251,21.3400001525879
"2018-08-24",-0.354,0.023,0.967,0.01,21.521333694458
"2018-08-27",0.949,0.056,0.74,0.204,21.2846660614014
"2018-08-28",-0.504,0.111,0.8,0.089,20.7906665802002
"2018-08-29",0.226,0.107,0.762,0.132,20.3339996337891
